#units_pressure Pa
#units_loading mol/kg
#units_temperature K
#temperature 338
13360000	3.394791795
11150000	3.217479513
9090000	2.99477271
7030000	2.70723523
5020000	2.3281405
2950000	1.761570677
1010000	0.892728607
500000	0.545801792
260000	0.28090082
230000	0.249697431
191000	0.214510387
160000	0.183366733
130000	0.153248368
101000	0.120153299
62000	0.079062705


