#units_pressure Pa
#units_loading mol/kg
#units_temperature K
#temperature 298
19870000	4.581086764
17640000	4.503203104
15450000	4.408343869
13050000	4.268788311
11080000	4.110812571
9050000	3.896563967
7040000	3.605867054
5030000	3.191850972
3020000	2.565983356
1010000	1.43253746
500000	0.938540689
260000	0.522929429
230000	0.473551289
200000	0.42321126
168000	0.366885586
138000	0.311623246
107000	0.253393196
76000	0.189215314
