#units_pressure Pa
#units_loading mol/kg
#units_temperature K
#temperature 298
14110000	2.322904765
13310000	2.232877168
12530000	2.161007161
9980000	1.837323334
9800000	1.813413503
7510000	1.514438803
7480000	1.487807916
4990000	1.100469057
4980000	1.087627462
2990000	0.718320272
2510000	0.645403212
1510000	0.409059193
1490000	0.390345909
